MS SubClass,Overall Qual,Year Built,Year Remod/Add,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,House Age,Remodel Age,Total SF,Total SF Plus Garage,Total Baths,Qual x SF,Exter Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Kitchen Qual_Ord,Fireplace Qu_Ord,Functional_Ord,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__NAmes,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__Other,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__Timber,House Style__2Story,House Style__SFoyer,Bldg Type__2fmCon,Bldg Type__Duplex,Bldg Type__Twnhs,Bldg Type__TwnhsE,Sale Condition__Other,Sale Condition__Partial,Sale Type__New,Sale Type__Other,Sale Type__WD ,Garage Type__BuiltIn,Garage Type__Detchd,Garage Type__Other,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Exterior 1st__CemntBd,Exterior 1st__HdBoard,Exterior 1st__MetalSd,Exterior 1st__Stucco,Exterior 1st__VinylSd,Exterior 1st__Wd Sdng,Exterior 1st__WdShing,Exterior 2nd__CmentBd,Exterior 2nd__HdBoard,Exterior 2nd__MetalSd,Exterior 2nd__Stucco,Exterior 2nd__VinylSd,Exterior 2nd__Wd Sdng,Exterior 2nd__Wd Shng,Roof Style__Hip,MS Zoning__Other,MS Zoning__RL,MS Zoning__RM,Lot Shape__IR2,Lot Shape__Reg,Lot Config__CulDSac,Lot Config__Inside,Condition 1__Feedr,Condition 1__Norm,Condition 1__PosN,Garage Finish_Ord,Garage Finish x Garage Area,Garage Finish x Garage Cars,Garage Finish x Garage Area x Garage Cars,Garage Cars x Garage Area,Qual x SF Plus Garage,Qual x SF Plus Garage + Garage Finish x Garage Area,SaleYear,SaleMonth,SaleQuarter,Age Bucket_Ord,BsmtFin Type 1__ALQ,BsmtFin Type 1__BLQ,BsmtFin Type 1__GLQ,BsmtFin Type 1__LwQ,BsmtFin Type 1__Rec,BsmtFin Type 1__Unf,Season Sold__Fall,Season Sold__Spring,Season Sold__Summer,Season Sold__Winter
160,7,2003,2003,764.0,764,1626,2,2003.0,2.0,474.0,175500,7,7,2390.0,2864.0,2.5,16730.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,2.0,948.0,4.0,1896.0,948.0,20048.0,20996.0,2010,6,2,4,0,0,0,0,0,1,0,0,1,0
20,6,2005,2005,1324.0,1324,1324,2,2005.0,2.0,430.0,199500,5,5,2648.0,3078.0,2.0,15888.0,4,4.0,5,4,0.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,1290.0,6.0,2580.0,860.0,18468.0,19758.0,2010,1,1,4,0,0,0,0,0,1,0,0,0,1
120,7,2006,2006,1145.0,1145,1145,2,2006.0,2.0,437.0,160000,4,4,2290.0,2727.0,2.0,16030.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,3.0,1311.0,6.0,2622.0,874.0,19089.0,20400.0,2010,1,1,4,0,0,1,0,0,0,0,0,0,1
120,8,2004,2005,1256.0,1269,1269,2,2004.0,2.0,430.0,192000,6,5,2525.0,2955.0,2.0,20200.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,3.0,1290.0,6.0,2580.0,860.0,23640.0,24930.0,2010,4,2,4,0,0,1,0,0,0,0,1,0,0
80,7,2004,2004,384.0,744,1374,2,2004.0,2.0,400.0,184500,6,6,1758.0,2158.0,2.5,12306.0,4,4.0,5,4,4.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,1200.0,6.0,2400.0,800.0,15106.0,16306.0,2010,6,2,4,0,0,1,0,0,0,0,0,1,0
60,6,2002,2002,860.0,860,1960,2,2002.0,2.0,440.0,216500,8,8,2820.0,3260.0,2.5,16920.0,4,4.0,5,4,3.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,3.0,1320.0,6.0,2640.0,880.0,19560.0,20880.0,2010,5,2,4,0,0,1,0,0,0,0,1,0,0
60,7,2004,2004,847.0,847,1733,2,2004.0,2.0,433.0,185088,6,6,2580.0,3013.0,2.5,18060.0,4,4.0,5,4,4.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,1299.0,6.0,2598.0,866.0,21091.0,22390.0,2010,4,2,4,0,0,0,0,0,1,0,1,0,0
80,7,2000,2000,384.0,774,1430,2,2000.0,2.0,400.0,180000,10,10,1814.0,2214.0,2.5,12698.0,3,4.0,5,3,3.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,1200.0,6.0,2400.0,800.0,15498.0,16698.0,2010,4,2,4,0,0,1,0,0,0,0,1,0,0
60,7,2001,2001,884.0,884,2035,2,2001.0,2.0,434.0,222500,9,9,2919.0,3353.0,2.5,20433.0,4,4.0,5,4,4.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3.0,1302.0,6.0,2604.0,868.0,23471.0,24773.0,2010,5,2,4,0,0,0,0,0,1,0,1,0,0
60,9,1999,1999,1393.0,1422,2599,2,1999.0,3.0,779.0,333168,11,11,3992.0,4771.0,2.5,35928.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,2337.0,9.0,7011.0,2337.0,42939.0,45276.0,2010,5,2,3,0,0,0,0,0,1,0,1,0,0
20,7,1996,1996,1720.0,1720,1720,2,1996.0,2.0,527.0,260400,14,14,3440.0,3967.0,2.0,24080.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,3.0,1581.0,6.0,3162.0,1054.0,27769.0,29350.0,2010,3,1,3,0,0,1,0,0,0,0,1,0,0
60,8,1994,1995,1463.0,1500,2622,2,1994.0,2.0,712.0,325000,16,15,4085.0,4797.0,2.5,32680.0,4,5.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,1424.0,4.0,2848.0,1424.0,38376.0,39800.0,2010,4,2,3,0,0,1,0,0,0,0,1,0,0
60,8,1999,2007,1152.0,1164,2270,2,1999.0,3.0,671.0,290000,11,3,3422.0,4093.0,2.5,27376.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3.0,2013.0,9.0,6039.0,2013.0,32744.0,34757.0,2010,4,2,3,0,0,1,0,0,0,0,1,0,0
60,7,1998,1998,1195.0,1195,1839,2,1998.0,2.0,486.0,221000,12,12,3034.0,3520.0,2.5,21238.0,4,4.0,4,3,0.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,3.0,1458.0,6.0,2916.0,972.0,24640.0,26098.0,2010,6,2,3,0,0,0,0,0,1,0,0,1,0
20,8,2005,2006,1595.0,1595,1595,2,2005.0,3.0,880.0,221500,5,4,3190.0,4070.0,2.0,25520.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1760.0,6.0,5280.0,2640.0,32560.0,34320.0,2010,5,2,4,0,0,0,0,0,1,0,1,0,0
20,7,2009,2010,1218.0,1218,1218,2,2009.0,2.0,676.0,204500,1,0,2436.0,3112.0,2.0,17052.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,2.0,1352.0,4.0,2704.0,1352.0,21784.0,23136.0,2010,4,2,4,0,0,0,0,0,1,0,1,0,0
60,7,2009,2009,756.0,764,1547,2,2009.0,2.0,614.0,215200,1,1,2303.0,2917.0,2.5,16121.0,3,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1.0,614.0,2.0,1228.0,1228.0,20419.0,21033.0,2010,6,2,4,0,0,1,0,0,0,0,0,1,0
20,8,2008,2008,1566.0,1566,1566,2,2008.0,2.0,750.0,262500,2,2,3132.0,3882.0,2.0,25056.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1500.0,4.0,3000.0,1500.0,31056.0,32556.0,2010,4,2,4,0,0,1,0,0,0,0,1,0,0
60,7,2004,2005,991.0,991,1947,2,2004.0,2.0,678.0,254900,6,5,2938.0,3616.0,2.5,20566.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1356.0,4.0,2712.0,1356.0,25312.0,26668.0,2010,5,2,4,0,0,1,0,0,0,0,1,0,0
20,6,2005,2005,1468.0,1468,1468,2,2005.0,2.0,528.0,271500,5,5,2936.0,3464.0,2.0,17616.0,4,5.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1584.0,6.0,3168.0,1056.0,20784.0,22368.0,2010,5,2,4,0,0,1,0,0,0,0,1,0,0
60,7,2004,2004,956.0,956,2084,2,2004.0,2.0,618.0,233000,6,6,3040.0,3658.0,2.5,21280.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,1236.0,4.0,2472.0,1236.0,25606.0,26842.0,2010,1,1,4,0,0,1,0,0,0,0,0,0,1
60,7,2004,2004,831.0,831,1659,2,2004.0,2.0,484.0,181000,6,6,2490.0,2974.0,2.5,17430.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,968.0,4.0,1936.0,968.0,20818.0,21786.0,2010,4,2,4,0,0,0,0,0,1,0,1,0,0
60,7,1994,2002,948.0,1222,2110,2,1994.0,2.0,463.0,205000,16,8,3058.0,3521.0,2.5,21406.0,4,4.0,5,4,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,926.0,4.0,1852.0,926.0,24647.0,25573.0,2010,5,2,3,0,0,1,0,0,0,0,1,0,0
120,6,1980,1980,923.0,923,923,2,1980.0,1.0,264.0,143000,30,30,1846.0,2110.0,2.0,11076.0,3,4.0,3,3,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,528.0,2.0,528.0,264.0,12660.0,13188.0,2010,5,2,3,0,1,0,0,0,0,0,1,0,0
60,6,1992,1992,1055.0,1055,1845,2,1992.0,2.0,462.0,189000,18,18,2900.0,3362.0,2.5,17400.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,2.0,924.0,4.0,1848.0,924.0,20172.0,21096.0,2010,5,2,3,0,0,0,0,0,1,0,1,0,0
120,6,1979,1979,918.0,918,918,2,1979.0,1.0,264.0,99500,31,31,1836.0,2100.0,2.0,11016.0,3,4.0,3,3,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,264.0,1.0,264.0,264.0,12600.0,12864.0,2010,4,2,2,0,0,0,0,0,1,0,1,0,0
120,6,1984,1984,744.0,752,752,1,1984.0,1.0,264.0,125000,26,26,1496.0,1760.0,1.0,8976.0,3,4.0,3,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,264.0,1.0,264.0,264.0,10560.0,10824.0,2010,2,1,3,1,0,0,0,0,0,0,0,0,1
60,7,1993,2003,996.0,1014,1744,2,1993.0,2.0,457.0,194500,17,7,2740.0,3197.0,2.5,19180.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,914.0,4.0,1828.0,914.0,22379.0,23293.0,2010,2,1,3,0,1,0,0,0,0,0,0,0,1
20,6,1984,1985,1040.0,1097,1097,2,1986.0,2.0,480.0,152000,26,25,2137.0,2617.0,2.0,12822.0,3,4.0,3,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,480.0,2.0,960.0,960.0,15702.0,16182.0,2010,5,2,3,0,0,1,0,0,0,0,1,0,0
60,6,1980,1981,650.0,888,1564,2,1980.0,2.0,476.0,171000,30,29,2214.0,2690.0,2.5,13284.0,3,4.0,3,3,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,476.0,2.0,952.0,952.0,16140.0,16616.0,2010,4,2,3,0,0,0,0,0,1,0,1,0,0
30,5,1920,1950,816.0,1012,1012,1,1920.0,1.0,429.0,67500,90,60,1828.0,2257.0,1.0,9140.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.0,429.0,1.0,429.0,429.0,11285.0,11714.0,2010,4,2,1,0,0,0,0,0,1,0,1,0,0
90,6,1978,1978,0.0,1318,1902,2,1978.0,2.0,539.0,112000,32,32,1902.0,2441.0,2.0,11412.0,3,0.0,3,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,539.0,2.0,1078.0,1078.0,14646.0,15185.0,2010,4,2,2,0,0,0,0,0,0,0,1,0,0
85,5,1961,1995,1109.0,1155,1155,1,1987.0,2.0,576.0,148000,49,15,2264.0,2840.0,1.0,11320.0,3,3.0,3,4,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,576.0,2.0,1152.0,1152.0,14200.0,14776.0,2010,6,2,2,1,0,0,0,0,0,0,0,1,0
20,5,1965,2009,894.0,894,894,1,1973.0,1.0,336.0,138500,45,1,1788.0,2124.0,1.0,8940.0,3,3.0,5,3,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0,336.0,1.0,336.0,336.0,10620.0,10956.0,2010,4,2,2,0,0,1,0,0,0,0,1,0,0
20,5,1967,1967,882.0,900,900,1,1970.0,1.0,280.0,122000,43,43,1782.0,2062.0,1.0,8910.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,280.0,1.0,280.0,280.0,10310.0,10590.0,2010,2,1,2,0,1,0,0,0,0,0,0,0,1
20,5,1963,1963,1040.0,1040,1040,1,1963.0,1.0,308.0,133000,47,47,2080.0,2388.0,1.5,10400.0,3,3.0,2,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,924.0,3.0,924.0,308.0,11940.0,12864.0,2010,6,2,2,1,0,0,0,0,0,0,0,1,0
20,5,1962,2010,1040.0,1040,1040,1,1962.0,1.0,260.0,127000,48,0,2080.0,2340.0,1.5,10400.0,3,3.0,5,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,260.0,1.0,260.0,260.0,11700.0,11960.0,2010,4,2,2,1,0,0,0,0,0,0,1,0,0
20,6,1974,2002,1208.0,1494,1494,2,1974.0,2.0,461.0,169000,36,8,2702.0,3163.0,2.0,16212.0,3,3.0,5,3,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3.0,1383.0,6.0,2766.0,922.0,18978.0,20361.0,2010,4,2,2,0,1,0,0,0,0,0,1,0,0
60,7,1992,1992,750.0,1061,1923,2,1992.0,2.0,564.0,190000,18,18,2673.0,3237.0,2.5,18711.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,1128.0,4.0,2256.0,1128.0,22659.0,23787.0,2010,6,2,3,0,0,1,0,0,0,0,0,1,0
60,8,1992,1993,1390.0,1402,2225,2,1992.0,3.0,713.0,285000,18,17,3615.0,4328.0,2.5,28920.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1426.0,6.0,4278.0,2139.0,34624.0,36050.0,2010,6,2,3,0,0,1,0,0,0,0,0,1,0
120,7,2004,2005,1488.0,1488,1488,2,2004.0,2.0,506.0,260000,6,5,2976.0,3482.0,2.0,20832.0,4,5.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,1518.0,6.0,3036.0,1012.0,24374.0,25892.0,2010,3,1,4,0,0,1,0,0,0,0,1,0,0
160,7,2004,2004,840.0,840,1680,2,2004.0,2.0,588.0,190000,6,6,2520.0,3108.0,2.5,17640.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1176.0,4.0,2352.0,1176.0,21756.0,22932.0,2010,1,1,4,0,0,0,0,0,1,0,0,0,1
160,7,2004,2004,600.0,600,1200,2,2004.0,2.0,480.0,155000,6,6,1800.0,2280.0,2.5,12600.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,960.0,4.0,1920.0,960.0,15960.0,16920.0,2010,4,2,4,0,0,1,0,0,0,0,1,0,0
160,7,2004,2005,600.0,600,1200,2,2004.0,2.0,480.0,151000,6,5,1800.0,2280.0,2.5,12600.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,960.0,4.0,1920.0,960.0,15960.0,16920.0,2010,6,2,4,0,0,0,0,0,1,0,0,1,0
160,7,2004,2005,600.0,600,1200,2,2004.0,2.0,480.0,149500,6,5,1800.0,2280.0,2.5,12600.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,960.0,4.0,1920.0,960.0,15960.0,16920.0,2010,2,1,4,0,0,1,0,0,0,0,0,0,1
160,6,2005,2005,600.0,600,1236,2,2005.0,2.0,480.0,152000,5,5,1836.0,2316.0,2.5,11016.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,960.0,4.0,1920.0,960.0,13896.0,14856.0,2010,5,2,4,0,0,1,0,0,0,0,1,0,0
20,7,2009,2009,1470.0,1478,1478,2,2009.0,2.0,484.0,222000,1,1,2948.0,3432.0,2.5,20636.0,5,5.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3.0,1452.0,6.0,2904.0,968.0,24024.0,25476.0,2010,6,2,4,0,0,1,0,0,0,0,0,1,0
160,6,2000,2000,756.0,769,1573,2,2000.0,2.0,440.0,177500,10,10,2329.0,2769.0,2.5,13974.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1.0,440.0,2.0,880.0,880.0,16614.0,17054.0,2010,6,2,4,0,0,1,0,0,0,0,0,1,0
160,6,2000,2000,756.0,756,1512,2,2000.0,2.0,440.0,177000,10,10,2268.0,2708.0,2.5,13608.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,440.0,2.0,880.0,880.0,16248.0,16688.0,2010,5,2,4,0,0,1,0,0,0,0,1,0,0
